'ch	χ
hwyaden	hʊi̯adɛn
hwyaden	hʊi̯aːdɛn
hwyaid	hʊi̯ai̯d
hwyaid	hʊi̯ɛd
hwyl	hʊi̯l
hwylbren	hʊi̯lbrɛn
hwylio	hʊi̯ljɔ
hwynt	hʊi̯nt
hwyr	hʊi̯r
hwythfed	hʊi̯θvɛd
hy	hiː
hyblyg	həblɪɡ
hybu	həbi
hych	hiːχ
hychod	həχɔd
hyd	hiːd
hyd yn hyn	hiːdənhɪn
hydref	hədrɛ
hydref	hədrɛv
hydrefau	hədreːvai̯
hydrefau	hədreːvɛ
hydrefau	hədrɛvai̯
hydrefau	hədrɛvɛ
hyfed	həvɛd
hygyrch	həɡɪrχ
hylif	həlɪv
hyll	hɪɬ
hyllt	hɪɬd
hymasiad	həmasjad
hymasiad	həmaʃad
hymenyn	həmeːnɪn
hymenyn	həmɛnɪn
hyn	hɪn
hyn a hyn	hɪnahɪn
hyn a'r llall	hɪnarɬaɬ
hyn a'r llall	hɪnarɬaːɬ
hyn i gyd	hɪniɡiːd
hyn oll	hɪnoːɬ
hynafol	hənavɔl
hynafol	hənaːvɔl
hynny	həni
hynod	hənɔd
hynt	hɪnt
hynt san ialm	hɪntsanjalm
hyrddod	hərðɔd
hyrwyddo	hərʊi̯ðɔ
hysbys	həsbɪs
hysgi	həsɡi
hystafell	həsdavɛɬ
hystafell	həsdaːvɛɬ
hywel	həu̯ɛl
i	iːdɔt
i	iːðɔt
i blith	iːbliːθ
i ffwrdd	ɪfʊrð
i fyny	ɪvəni
i gyd	ɪɡiːd
i lawr	ɪlau̯r
i'r dim	iːrdɪm
i'r dim	ɪrdɪm
i'w	ɪu̯
iach	jaːχ
iaith	jai̯θ
iarll	jarɬ
ias	jaːs
iasau	jasai̯
iasau	jasɛ
iasoer	jasɔi̯r
iasol	jasɔl
iau	jai̯
iau	jɔi̯
iawn	jau̯n
ichwi	ɪχwi
iddew	iːðɛu̯
iddew	ɪðɛu̯
iddewes	ɪðɛu̯ɛs
iddewesau	ɪðɛu̯ɛsai̯
iddewesau	ɪðɛu̯ɛsɛ
iddewiaeth	ɪðeu̯jai̯θ
iddewiaeth	ɪðeu̯jɛθ
iddewig	ɪðɛu̯ɪɡ
iddewon	ɪðɛu̯ɔn
iddi	iːði
iddi	ɪði
iddo	iːðɔ
iddo	ɪðɔ
iddyn	iːðɪn
iddyn	ɪðɪn
iddynt	iːðɪnt
iddynt	ɪðɪnt
iechyd	jeːχɪd
iechyd	jɛχɪd
iechyd da	jeːχɪddaː
iechyd da	jɛχɪddaː
ieirll	jei̯rɬ
ieithadur	jeiθadɪr
ieithadur	jeiθaːdɪr
ieithoedd	jei̯θɔi̯ð
ieithydd	jei̯θɪð
ieithyddiaeth	jei̯θəðjai̯θ
ieithyddiaeth	jei̯θəðjɛθ
ieithyddion	jei̯θəðjɔn
iesin	jɛsɪn
iesu	jɛsi
iesu grist	jɛsiɡrɪst
iet	jɛt
ieuan	jei̯an
ieuanc	jei̯aŋk
ieuenctid	jei̯ɛŋktɪd
ifan	iːvan
ifan	ɪvan
ifanc	iːvaŋk
ifanc	ɪvaŋk
im	ɪm
imi	ɪmi
in	ɪn
inni	ɪni
ioan	joːan
ioan	jɔan
iogwrt	joːɡʊrt
iogwrt	jɔɡʊrt
iolo	jɔlɔ
ionawr	joːnau̯r
ionawr	jɔnau̯r
iorwg	joːrʊɡ
iorwg	jɔrʊɡ
ir	iːr
iro	iːrɔ
iro	ɪrɔ
is	iːʃ
isel	iːsɛl
isel	iːʃɛl
isel	ɪsɛl
isel	ɪʃɛl
iselder	ɪsɛldɛr
iselder	ɪʃɛldɛr
iselder ysbryd	ɪsɛldɛrəsbrɪd
iselder ysbryd	ɪʃɛldɛrəsbrɪd
iselderau	ɪsɛldeːrai̯
iselderau	ɪsɛldeːrɛ
iselderau	ɪsɛldɛrai̯
iselderau	ɪsɛldɛrɛ
iseldiraidd	ɪsɛldiːrai̯ð
iseldiraidd	ɪsɛldiːrɛð
iseldiraidd	ɪsɛldɪrai̯ð
iseldiraidd	ɪsɛldɪrɛð
iselydd	ɪseːlɪð
iselydd	ɪsɛlɪð
iselyddion	ɪsɛləðjɔn
isod	ɪsɔd
isteitl	iːsdei̯tl
isteitlau	iːsdei̯tlai̯
isteitlau	iːsdei̯tlɛ
isteitlo	iːsdei̯tlɔ
it	ɪt
ithfaen	ɪθvai̯n
iti	ɪti
iwan	ɪu̯an
iwch	ɪu̯χ
iwd	juːd
iwd	ɪu̯d
iwerddon	ɪu̯ɛrðɔn
iwerddoneg	ɪu̯ɛrðoːnɛɡ
iwerddoneg	ɪu̯ɛrðɔnɛɡ
iwrch	jʊrχ
iyrchod	jərχɔd
iytan	jətan
iâ	jaː
iâr	jaːr
iäaidd	jaai̯ð
iäaidd	jaːai̯ð
j	dʒeː
jac	dʒak
jac a'i wagen	d͡ʒakai̯waɡɛn
jac a'i wagen	d͡ʒakai̯waːɡɛn
jac codi baw	dʒakkoːdibau̯
jac codi baw	dʒakkɔdibau̯
jaciau	dʒakjai̯
jaciau	dʒakjɛ
jacs	dʒaks
jam	d͡ʒam
je	dʒeː
jyngl	d͡ʒəŋɡl
jôc	d͡ʒoːk
labovaidd	labɔvai̯ð
ladd	laːð
ladin	ladɪn
ladin	laːdɪn
ladron	ladrɔn
laeth	lai̯θ
laeth	laːθ
laith	lai̯θ
lan	lan
lanach	lanaχ
lanach	laːnaχ
lanaf	lana
lanaf	lanav
lanaf	laːna
lanaf	laːnav
lanc	laŋk
laned	lanɛd
laned	laːnɛd
lanhau	lanhai̯
las	laːs
lasach	lasaχ
lased	lasɛd
lasen	lasɛn
lasgoch	lasɡɔχ
latfia	latvja
lau	lai̯
lawio	lau̯jɔ
lawn	lau̯n
le	leː
lech	leːχ
lechi	leːχi
lechi	lɛχi
ledled	lɛdlɛd
lefrith	lɛvrɪθ
leicia	lei̯kja
leicia	lɪka
leicia	lɪkja
leician	lei̯kjan
leician	lɪkan
leician	lɪkjan
leicio	lei̯kjɔ
leicio	lɪkjɔ
leicio	lɪkɔ
leidr	lei̯dr
leidr	lei̯dɪr
leihau	lei̯hai̯
leision	lei̯sjɔn
leision	lei̯ʃɔn
lemon	lɛmɔn
lemwn	lɛmʊn
lerpwl	lɛrpʊl
les	leːs
lesau	lɛsai̯
lesau	lɛsɛ
lesddeiliad	leːsðei̯ljad
lesddeiliaid	leːsðei̯ljai̯d
lesddeiliaid	leːsðei̯ljɛd
lesoedd	lɛsɔi̯ð
lestr	lɛstr
lestr	lɛstɛr
letys	lɛtɪs
letysen	lɛtəsɛn
leuen	lei̯ɛn
lifft	lɪfd
lifftiau	lɪfdjai̯
lifftiau	lɪfdjɛ
lin	liːn
lindys	lɪndɪs
lindysyn	lɪndəsɪn
liwio	lɪu̯jɔ
lladd	ɬaːð
lladin	ɬadɪn
lladin	ɬaːdɪn
lladrad	ɬadrad
lladron	ɬadrɔn
llaered	ɬei̯rɛd
llaeth	ɬai̯θ
llaeth	ɬaːθ
llafar	ɬavar
llafar	ɬaːvar
llafariad	ɬavarjad
llafariad thematig	ɬavarjadθɛmatɪɡ
llafariaid	ɬavarjai̯d
llafariaid	ɬavarjɛd
llafariaid thematig	ɬavarjai̯dθɛmatɪɡ
llafariaid thematig	ɬavarjɛdθɛmatɪɡ
llai	ɬai̯
llaid	ɬai̯d
llais	ɬai̯s
llais	ɬai̯ʃ
llaith	ɬai̯θ
llall	ɬaɬ
llall	ɬaːɬ
llam	ɬam
llamhidog	ɬamhiːdɔɡ
llamhidog	ɬamhɪdɔɡ
llamhidydd	ɬamhiːdɪð
llamhidydd	ɬamhɪdɪð
llamidogion	ɬamɪdɔɡjɔn
llamidyddion	ɬamɪdəðjɔn
llan	ɬan
llanc	ɬaŋk
llandudno	ɬandɪdnɔ
llanelli	ɬanɛɬi
llansamlet	ɬansamlɛt
llanw	ɬanu
llanw	ɬaːnu
llasen	ɬasɛn
llaswyr	ɬasʊi̯r
llatai	ɬatai̯
llath	ɬaːθ
llau	ɬai̯
llaw	ɬau̯
llawen	ɬau̯ɛn
llawer	ɬau̯ɛr
llawfeddyg	ɬau̯veːðɪɡ
llawfeddyg	ɬau̯vɛðɪɡ
llawfeddygon	ɬau̯vɛðəɡɔn
llawlyfr	ɬau̯ləvɪr
llawlyfr	ɬau̯lɪvɪr
llawn	ɬau̯n
llawr	ɬau̯r
llawysgrif	ɬau̯əsɡrɪv
lle	ɬeː
llech	ɬeːχ
llechi	ɬeːχi
llechi	ɬɛχi
lled	ɬeːd
lledieithog	ɬɛdjei̯θɔɡ
lledr	ɬeːdɛr
lledr	ɬɛdr
lledr	ɬɛdɛr
llefarydd	ɬɛvarɪð
llefarydd	ɬɛvaːrɪð
llefn	ɬɛvn
llefrith	ɬɛvrɪθ
lleian	ɬei̯an
lleianaeth	ɬei̯anai̯θ
lleianaeth	ɬei̯anɛθ
lleianaeth	ɬei̯aːnai̯θ
lleianaeth	ɬei̯aːnɛθ
lleianaidd	ɬei̯anai̯ð
lleianaidd	ɬei̯anɛð
lleianaidd	ɬei̯aːnai̯ð
lleianaidd	ɬei̯aːnɛð
lleiandai	ɬei̯andai̯
lleiandy	ɬei̯andi
lleianod	ɬei̯anɔd
lleianod	ɬei̯aːnɔd
lleidr	ɬei̯dr
lleidr	ɬei̯dɪr
lleihau	ɬei̯hai̯
lleill	ɬei̯ɬ
lleinw	ɬei̯nu
llen	ɬɛn
llenwi	ɬɛnwi
llenydda	ɬɛnəða
llenyddiaeth	ɬɛnəðjai̯θ
llenyddiaeth	ɬɛnəðjɛθ
llenyddol	ɬɛnəðɔl
lleol	ɬeːɔl
lleoli	ɬɛoːli
lleoli	ɬɛɔli
lles	ɬeːs
llestair	ɬɛsdai̯r
llesteiriannau	ɬɛsdei̯rjanai̯
llesteiriannau	ɬɛsdei̯rjanɛ
llesteiriant	ɬɛsdei̯rjant
llesteiriau	ɬɛsdei̯rjai̯
llesteiriau	ɬɛsdei̯rjɛ
llesteirio	ɬɛsdei̯rjɔ
llestr	ɬɛstr
llestr	ɬɛstɛr
llethol	ɬɛθɔl
lleua	ɬei̯a
lleuad	ɬei̯ad
lleuen	ɬei̯ɛn
lleugylch	ɬei̯ɡɪlχ
llew	ɬɛu̯
llewod	ɬɛu̯ɔd
llid	ɬiːd
llifogydd	ɬivoːɡɪð
llifogydd	ɬivɔɡɪð
llinell	ɬiːnɛɬ
llinell	ɬɪnɛɬ
llinos	ɬiːnɔs
llinos	ɬɪnɔs
llinyn	ɬiːnɪn
llinyn	ɬɪnɪn
llinynnau	ɬɪnənai̯
llinynnau	ɬɪnənɛ
llith	ɬiːθ
llithro	ɬɪθrɔ
lliw	ɬɪu̯
lliwio	ɬɪu̯jɔ
lliwydd	ɬɪu̯ɪð
lliwyddion	ɬɪu̯əðjɔn
llnau	ɬnai̯
llo	ɬoː
lloc	ɬɔk
lloches	ɬoːχɛs
lloches	ɬɔχɛs
llochesau	ɬɔχɛsai̯
llochesau	ɬɔχɛsɛ
lloegr	ɬɔi̯ɡr
lloegr	ɬɔi̯ɡɛr
lloer	ɬɔi̯r
llond	ɬɔnd
llong	ɬɔŋ
llong foel	ɬɔŋvɔi̯l
llong noa	ɬɔŋnoːa
llonydd	ɬoːnɪð
llonydd	ɬɔnɪð
llosg	ɬɔsɡ
llosgfaen	ɬɔsɡvai̯n
llosgi	ɬɔsɡi
llost	ɬɔsd
llu	ɬiː
lluddias	ɬɪðjas
lludw	ɬiːdu
lludw	ɬɪdu
llun	ɬiːn
llun y llong	ɬiːnəɬɔŋ
llun yr haeddel	ɬiːnərhei̯ðɛl
llundain	ɬɪndai̯n
llundain	ɬɪndɛn
llungopi	ɬiːŋɡɔpi
llungopi	ɬɪŋɡɔpi
llungopïau	ɬiːŋɡɔpiːai̯
llungopïau	ɬiːŋɡɔpiːɛ
llungopïau	ɬɪŋɡɔpiːai̯
llungopïau	ɬɪŋɡɔpiːɛ
llungopïo	ɬiːŋɡɔpiːɔ
llungopïo	ɬɪŋɔpiːɔ
llungopïwr	ɬiːŋɡɔpiːʊr
llungopïwr	ɬɪŋɡɔpiːʊr
llungopïwyr	ɬiːŋɡɔpiːwɪr
llungopïwyr	ɬɪŋɡɔpiːwɪr
llunio	ɬɪnjɔ
lluoedd	ɬiːɔi̯ð
llurs	ɬɪrs
llursod	ɬɪrsɔd
llus	ɬiːs
llus america	ɬiːsamɛrɪka
llusa	ɬɪsa
llusen	ɬɪsɛn
llusen america	ɬɪsɛnamɛrɪka
llusg	ɬɪsɡ
llusgo	ɬɪsɡɔ
lluwch	ɬɪu̯χ
llwch	ɬuːχ
llwchwr	ɬuːχʊr
llwchwr	ɬʊχʊr
llwgu	ɬuːɡi
llwgu	ɬʊɡi
llwm	ɬʊm
llwnc	ɬʊŋk
llwrw	ɬuːru
llwrw	ɬʊru
llwy	ɬʊi̯
llwybr	ɬʊi̯br
llwybr	ɬʊi̯bɪr
llwybr llaethog	əɬʊi̯brɬei̯θɔɡ
llwybr llaethog	əɬʊi̯bɪrɬei̯θɔɡ
llwybr y gwynt	ɬʊi̯brəɡwɪnt
llwybr y gwynt	ɬʊi̯bɪrəɡwɪnt
llwyd	ɬʊi̯d
llwyddiannus	lʊi̯ðjanɪs
llwyddo	ɬʊi̯ðɔ
llwydo	ɬʊi̯dɔ
llwyfan	ɬʊi̯van
llwyfandir	ɬʊi̯vandɪr
llwyn	ɬʊi̯n
llwynog	ɬʊi̯nɔɡ
llwyth	ɬʊi̯θ
llwythau	ɬʊi̯θai̯
llwythau	ɬʊi̯θɛ
llwythi	ɬʊi̯θi
llwytho	ɬʊi̯θɔ
llychlyn	ɬəχlɪn
llychlynnaidd	ɬəχlənai̯ð
llydan	ɬədan
llydaw	ɬədau̯
llyf	ɬiːv
llyf gen	ɬəvɡɛn
llyffant	ɬəfant
llyfn	ɬɪvn
llyfr	ɬəvɪr
llyfr	ɬɪvr
llyfr	ɬɪvɪr
llyfrau	ɬəvrai̯
llyfrau	ɬəvrɛ
llyfrau	ɬɪvrɛ
llyfrgell	ɬəvrɡɛɬ
llyfrgell	ɬəvərɡɛɬ
llyfrgell genedlaethol cymru	ɬəvrɡɛɬɡɛnɛdlei̯θɔlkəmri
llyfrgellwyr	ɬəvrɡɛɬwɪr
llyfrgellydd	ɬəvrɡɛɬɪð
llyfu	ɬəvi
llygad	ɬəɡad
llygad	ɬɪɡad
llygaid	ɬəɡai̯d
llygaid	ɬəɡɛd
llygaid	ɬɪɡɛd
llygod	ɬəɡɔd
llygota	ɬəɡɔta
llygru	ɬəɡri
llyn	ɬɪn
llynedd	ɬənɛð
llys	ɬiːs
llysenw	ɬiːseːnu
llysenw	ɬiːsɛnu
llysenw	ɬɪseːnu
llysenw	ɬɪsɛnu
llysg	ɬɪsɡ
llysiau	ɬəsjai̯
llysiau	ɬəsjɛ
llysiau	ɬəʃai̯
llysiau	ɬəʃɛ
llysiau	ɬɪsjɛ
llysiau	ɬɪʃɛ
llysieua	ɬəsjei̯a
llysieua	ɬəʃei̯a
llysieuyn	ɬəsjei̯ɪn
llysieuyn	ɬəʃei̯ɪn
llythrennau	ɬəθrɛnai̯
llythrennau	ɬəθrɛnɛ
llythrennedd	ɬəθrɛnɛð
llythrennog	ɬəθrɛnɔɡ
llythrennol	ɬəθrɛnɔl
llythrennu	ɬəθrɛni
llythyr	ɬəθɪr
llythyren	ɬəθərɛn
llythyrennau	ɬəθərɛnai̯
llythyrennau	ɬəθərɛnɛ
llyw	ɬɪu̯
llywelyn	ɬəu̯eːlɪn
llywelyn	ɬəu̯ɛlɪn
llywio	ɬɪu̯jɔ
llywodraethu	ɬəu̯ɔdrei̯θi
llywydd	ɬəu̯ɪð
llywyddion	ɬəu̯əðjɔn
llên	ɬeːn
loc	lɔk
loegr	lɔi̯ɡr
loegr	lɔi̯ɡɛr
lol	lɔl
lolfa	lɔlva
loncian	lɔŋkjan
lonciwr	lɔŋkjʊr
long	lɔŋ
losin	loːʃɪn
losin	lɔʃɪn
losinen	lɔʃiːnɛn
losinen	lɔʃɪnɛn
loyw	lɔi̯u
lu	liː
lun	liːn
lundain	lɪndai̯n
lundain	lɪndɛn
lwc	lʊk
lwnc	lʊŋk
lwy	lʊi̯
lwybr	lʊi̯br
lwybr	lʊi̯bɪr
lwyddo	lʊi̯ðɔ
lwyth	lʊi̯θ
lydan	lədan
lydaw	lədau̯
lyf	liːv
lyfr	ləvɪr
lyfr	lɪvr
lyfr	lɪvɪr
lyfrau	ləvrai̯
lyfrau	ləvrɛ
lyfrau	lɪvrɛ
lygad	ləɡad
lygad	lɪɡad
lygaid	ləɡai̯d
lygaid	ləɡɛd
lygaid	lɪɡɛd
lygod	ləɡɔd
lyn	lɪn
lys	liːs
lysenw	liːseːnu
lysenw	liːsɛnu
lysenw	lɪseːnu
lysenw	lɪsɛnu
lysiau	ləsjai̯
lysiau	ləsjɛ
lysiau	ləʃai̯
lysiau	ləʃɛ
lysiau	lɪsjɛ
lysiau	lɪʃɛ
lywydd	ləu̯ɪð
lân	laːn
mab	maːb
mabwysiadu	mabʊi̯sjadi
mabwysiadu	mabʊi̯sjaːdi
mabwysiadu	mabʊi̯ʃadi
mabwysiadu	mabʊi̯ʃaːdi
macadelgi	makadɛlɡi
macamwn	makamʊn
mach	maːχ
machgenyn	maχɡɛnɪn
macydelgi	makədɛlɡi
macymwn	makəmʊn
mad	maːd
madfall	madvaɬ
madfall ddŵr	madvaɬðuːr
madfallod	madvaɬɔd
madfallod dŵr	madvaɬɔdduːr
mae	ma
mae	mai̯
mae	mə
mae'n ddrwg gen i	mai̯nðruːɡɡɛni
maen	mai̯n
maen	man
maen	maːn
maen	mən
maent	mai̯nt
maes	mai̯s
maes	maːs
maes awyr	mai̯sau̯ɪr
maestref	meisdrɛv
mafon	mavɔn
mafon	maːvɔn
mag	maɡ
mag	maːɡ
magnel	maɡnɛl
magnelau	maɡneːlai̯
magnelau	maɡneːlɛ
magnelau	maɡnɛlai̯
magnelau	maɡnɛlɛ
magnelwr	maɡneːlʊr
magnelwr	maɡnɛlʊr
magnelwyr	maɡneːlʊr
magnelwyr	maɡnɛlʊr
magu	maːɡi
maharen	maharɛn
maharen	mahaːrɛn
mai	mai̯
maidd	mai̯ð
main	mai̯n
maint	mai̯nt
mair	mai̯r
malwod	malwɔd
malwota	malwɔta
mam	mam
mamau	mamai̯
mamau	mamɛ
mamoth	mamɔθ
mamoth gwlanog	mamɔθɡwlanɔɡ
man	man
maneg	manɛɡ
maneg	maːnɛɡ
mango	maŋɡɔ
mantais	mantai̯s
mantais	mantɛs
manteision	mantei̯sjɔn
manteision	mantei̯ʃɔn
map	map
mapiau	mapjai̯
mapiau	mapjɛ
mapio	mapjɔ
mapio	mapɔ
mara	mara
mara	maːra
march	marχ
marchgacwn	marχɡakʊn
marchgacynen	marχɡakənɛn
marchnad	marχnad
marchog	marχɔɡ
marchogaeth	marχoːɡai̯θ
marchogaeth	marχoːɡɛθ
marchogaeth	marχɔɡai̯θ
marchogaeth	marχɔɡɛθ
mari	mari
mari	maːri
marnau	marnai̯
marnau	marnɛ
marnwr	marnʊr
marus	marɪs
marus	maːrɪs
marw	maru
marw	maːru
mas	maːs
masen	masɛn
masg	masɡ
masgau	masɡai̯
masgau	masɡɛ
masgiau	masɡjai̯
masgiau	masɡjɛ
masgio	masɡjɔ
masnachdy	masnaχdi
math	maːθ
mathau	maθai̯
mathau	maθɛ
mathemateg	maθɛmatɛɡ
mawl	mau̯l
mawr	mau̯r
mawrth	mau̯rθ
medd	meːð
meddai	meːðai̯
meddai	meːðɛ
meddai	mɛðai̯
meddai	mɛðɛ
meddal	meːðal
meddal	mɛðal
meddiannau	mɛðjanai̯
meddiannau	mɛðjanɛ
meddiannol	mɛðjanɔl
meddiannu	mɛðjani
meddiant	mɛðjant
meddu	meːði
meddu	mɛði
meddw	meːðu
meddw	mɛðu
meddwl	meːðʊl
meddwl	mɛðʊl
meddyg	meːðɪɡ
meddyg	mɛðɪɡ
meddygfa	mɛðəɡva
meddygfeydd	mɛðəɡvei̯ð
medi	meːdi
medi	mɛdi
medra	mɛdra
medran	mɛdran
medren	mɛdrɛn
medro	mɛdrɔ
mefus	meːvɪs
mefus	mɛvɪs
mefusa	mɛvɪsa
mefusen	mɛvɪsɛn
megan	meːɡan
megan	mɛɡan
megis	meːɡɪs
megis	mɛɡɪs
mehefin	mɛheːvɪn
mehefin	mɛhɛvɪn
meheryn	mɛhɛrɪn
meibion	məi̯bjɔn
meiddio	meiðjɔ
meiddion	mei̯ðjɔn
mela	meːla
mela	mɛla
melen	meːlɛn
melen	mɛlɛn
melfaréd	mɛlvarɛd
melin	meːlɪn
melin	mɛlɪn
mellt	mɛɬd
mellten	mɛɬdɛn
melltith	mɛɬdɪθ
melltithio	mɛɬdɪθjɔ
melltithion	mɛɬdɪθjɔn
melon	mɛlɔn
melon dŵr	mɛlɔnduːr
melyn	meːlɪn
melyn	mɛlɪn
melyngoch	mɛləŋɡɔχ
melynion	mɛlənjɔn
melys	meːlɪs
melys	mɛlɪs
melyster	mɛləsdɛr
men siarl	mɛnʃarl
men siarlmaen	mɛnʃarlmai̯n
men siarlys	mɛnʃarlɪs
menig	meːnɪɡ
menig	mɛnɪɡ
menyn	meːnɪn
menyn	mɛnɪn
menyw	meːnɪu̯
menyw	mɛnɪu̯
merch	mɛrχ
mercher	mɛrχɛr
mercwri	mɛrkʊri
merfenw	mɛrveːnu
merfenw	mɛrvɛnu
merlen	mɛrlɛn
merlod	mɛrlɔd
merlota	mɛrlɔta
merlotwr	mɛrlɔtʊr
merlyn	mɛrlɪn
mesa	meːsa
mesa	mɛsa
mesur	mɛsɪr
meteleg	mɛteːlɛɡ
meteleg	mɛtɛlɛɡ
metelegol	mɛtɛleːɡɔl
metelegol	mɛtɛlɛɡɔl
metelegwr	mɛtɛleːɡʊr
metelegwr	mɛtɛlɛɡʊr
metelegwyr	mɛtɛlɛɡwɪr
metelegydd	mɛtɛleːɡɪð
metelegydd	mɛtɛlɛɡɪð
methan	mɛθan
mether	mɛθɛr
methi	mɛθi
metho	mɛθɔ
methu	mɛθi
mewn	mɛu̯n
mewn	mɪu̯n
mewn chwinciad	mɛu̯nχwɪŋkjad
mewnfodol	mɛu̯nvoːdɔl
mewnfodol	mɛu̯nvɔdɔl
mewnforiadwy	mɛu̯nvɔrjadʊi̯
mewnforiadwy	mɛu̯nvɔrjaːdʊi̯
mewnforio	mɛu̯nvɔrjɔ
mewnforion	mɛu̯nvɔrjɔn
mewnforiwr	mɛu̯nvɔrjʊr
mewnforwyr	mɛu̯nvɔrwɪr
mewnforyn	mɛu̯nvoːrɪn
mewnforyn	mɛu̯nvɔrɪn
mewnfudo	mɛu̯nviːdɔ
mewnfudo	mɛu̯nvɪdɔ
mewngofnodi	mɛu̯ŋɡɔvnoːdi
mewngofnodi	mɛu̯ŋɡɔvnɔdi
mewnol	mɛu̯nɔl
mewnrwyd	mɛu̯nrʊi̯d
meysydd	mei̯sɪð
meysydd awyr	mei̯sɪðau̯ɪr
mhabell	m̥abɛɬ
mhabell	m̥aːbɛɬ
mhaith	m̥ai̯θ
mham	m̥am
mhaned	m̥anɛd
mhaned	m̥aːnɛd
mhant	m̥ant
mhapur	m̥apɪr
mharc	m̥ark
mharod	m̥arɔd
mharod	m̥aːrɔd
mhasta	m̥asda
mhastai	m̥asdai̯
mhedol	m̥eːdɔl
mhedol	m̥ɛdɔl
mhedwar	m̥ɛdwar
mhei	m̥ei
mheiriannwr	m̥ei̯rjanʊr
mheis	m̥eiz
mhen	m̥ɛn
mhencampwr	m̥ɛŋkampʊr
mhencampwriaeth	m̥ɛŋkampʊrjai̯θ
mhencampwriaeth	m̥ɛŋkampʊrjɛθ
mhencampwyr	m̥ɛŋkampwɪr
mhengwin	m̥ɛŋɡwɪn
mhengwiniaid	m̥ɛŋɡwɪnjai̯d
mhengwiniaid	m̥ɛŋɡwɪnjɛd
mherthynas	m̥ɛrθənas
mheth	m̥eːθ
mhethau	m̥eːθai̯
mhethau	m̥eːθɛ
mhethau	m̥ɛθai̯
mhethau	m̥ɛθɛ
mhib	m̥iːb
mhibgorn	m̥ɪbɡɔrn
mhigwrn	m̥iːɡʊrn
mhigwrn	m̥ɪɡʊrn
mhob	m̥oːb
mhobl	m̥oːbɔl
mhobl	m̥ɔbl
mhobl	m̥ɔbɔl
mhobloedd	m̥ɔblɔi̯ð
mhont	m̥ɔnt
mhoptai	m̥ɔptai̯
mhopty	m̥ɔpti
mhortiwgal	m̥ɔrtjʊɡal
mhortiwgal	m̥ɔrtɪu̯ɡal
mhrif	m̥riːv
mhrydain	m̥rədai̯n
mhrydain	m̥rədɛn
mhryf	m̥riːv
mhryfed	m̥rəvɛd
mhrynu	m̥rəni
mhum	m̥ɪm
mhunt	m̥ɪnt
mhwl	m̥ʊl
mhyliau	m̥əljai̯
mhyliau	m̥əljɛ
mhysgod	m̥əsɡɔd
mhysgodyn	m̥əsɡoːdɪn
mi	miː
microsgopau	mei̯krɔsɡɔpɛ
microsgopau	mɪkrɔsɡɔpai̯
migwrn	miːɡʊrn
migwrn	mɪɡʊrn
mil	miːl
milcant	milkant
milddail	milðai̯l
miliwn	mɪljʊn
milwr	miːlʊr
milwr	mɪlʊr
milwrol	mɪluːrɔl
milwrol	mɪlʊrɔl
milwyr	mɪlwɪr
mis	miːs
mis	miːʃ
mislif	mɪslɪv
mislifol	mɪsliːvɔl
mislifol	mɪslɪvɔl
mlaidd	mlai̯ð
mleiddiaid	mlei̯ðjai̯d
mleiddiaid	mlei̯ðjɛd
mleiddiau	mlei̯ðjai̯
mleiddiau	mlei̯ðjɛ
mlew	mlɛu̯
mlewyn	mlɛu̯ɪn
mlodau	mloːdai̯
mlodau	mloːdɛ
mlodau	mlɔdai̯
mlodau	mlɔdɛ
mlodyn	mloːdɪn
mlodyn	mlɔdɪn
mlog	mlɔɡ
mlwydd	mlʊi̯ð
mlwyddi	mlʊi̯ði
mlwyddyn	mlʊi̯ðɪn
mlynedd	mlənɛð
mlynyddoedd	mlənəðɔi̯ð
mlynyddoedd	mlənəðɔð
mo	mɔ
moch	moːχ
moch coed	moːχkoːd
moch coed	moːχkɔi̯d
moch daear	moːχdei̯ar
mochyn	moːχɪn
mochyn	mɔχɪn
mochyn coed	moːχɪnkoːd
mochyn coed	moːχɪnkɔi̯d
mochyn coed	mɔχɪnkoːd
mochyn coed	mɔχɪnkɔi̯d
mochyn daear	moːχɪndei̯ar
mochyn daear	mɔχɪndei̯ar
mod	moːd
modd	moːð
modfedd	mɔdvɛð
modrwy	mɔdrʊi̯
moel	mɔi̯l
moes	mɔi̯s
mol	mɔl
moli	moːli
moli	mɔli
moliannau	mɔljanai̯
moliannau	mɔljanɛ
moliant	mɔljant
moll	mɔɬ
mollt	mɔɬt
mordwy	mɔrdʊi̯
mordydd	mɔrdɪð
more	moːrɛ
more	mɔrɛ
moresg	moːrɛsɡ
moresg	mɔrɛsɡ
morfil	mɔrvɪl
morio	mɔrjɔ
morwennol	moːrwɛnɔl
morwennol	mɔrwɛnɔl
morwyn	moːrʊi̯n
morwyn	mɔrʊi̯n
motél	mɔtɛl
moyn	mɔi̯n
mrain	mrai̯n
mrawd	mrau̯d
mrechdan	mrɛχdan
mrecwast	mrɛkwast
mrenin	mreːnɪn
mrenin	mrɛnɪn
mri	mriː
mroch	mroːχ
mron	mrɔn
mrân	mraːn
muchudd	miːχɪð
muchudd	mɪχɪð
munud	mɪnɛd
munud	mɪnɪd
munudau	mɪniːdai̯
munudau	mɪniːdɛ
munudau	mɪnɪdai̯
munudau	mɪnɪdɛ
mur	miːr
murddun	mɪrðɪn
murddunnod	mɪrðɪnɔd
muwch	mɪu̯χ
